Nucleo,dis_bomberos_drive_08:30,dis_bomberos_drive_11:00,dis_bomberos_transit_08:30,dis_bomberos_transit_11:00,dis_csmental_drive_08:30,dis_csmental_drive_11:00,dis_csmental_transit_08:30,dis_csmental_transit_11:00,dis_hospt2_1_drive_08:30,dis_hospt2_1_drive_11:00,dis_hospt2_1_transit_08:30,dis_hospt2_1_transit_11:00,dis_hospt2_2_drive_08:30,dis_hospt2_2_drive_11:00,dis_hospt2_2_transit_08:30,dis_hospt2_2_transit_11:00,dis_hospt2_3_drive_08:30,dis_hospt2_3_drive_11:00,dis_hospt2_3_transit_08:30,dis_hospt2_3_transit_11:00,dis_hospt2_4_drive_08:30,dis_hospt2_4_drive_11:00,dis_hospt2_4_transit_08:30,dis_hospt2_4_transit_11:00,dis_hospt3_1_drive_08:30,dis_hospt3_1_drive_11:00,dis_hospt3_1_transit_08:30,dis_hospt3_1_transit_11:00,dis_hospt3_2_drive_08:30,dis_hospt3_2_drive_11:00,dis_hospt3_2_transit_08:30,dis_hospt3_2_transit_11:00,dis_hospt3_3_drive_08:30,dis_hospt3_3_drive_11:00,dis_hospt3_3_transit_08:30,dis_hospt3_3_transit_11:00,dis_juzgados_drive_08:30,dis_juzgados_drive_11:00,dis_juzgados_transit_08:30,dis_juzgados_transit_11:00,dur_bomberos_drive_08:30,dur_bomberos_drive_11:00,dur_bomberos_transit_08:30,dur_bomberos_transit_11:00,dur_csmental_drive_08:30,dur_csmental_drive_11:00,dur_csmental_transit_08:30,dur_csmental_transit_11:00,dur_hospt2_1_drive_08:30,dur_hospt2_1_drive_11:00,dur_hospt2_1_transit_08:30,dur_hospt2_1_transit_11:00,dur_hospt2_2_drive_08:30,dur_hospt2_2_drive_11:00,dur_hospt2_2_transit_08:30,dur_hospt2_2_transit_11:00,dur_hospt2_3_drive_08:30,dur_hospt2_3_drive_11:00,dur_hospt2_3_transit_08:30,dur_hospt2_3_transit_11:00,dur_hospt2_4_drive_08:30,dur_hospt2_4_drive_11:00,dur_hospt2_4_transit_08:30,dur_hospt2_4_transit_11:00,dur_hospt3_1_drive_08:30,dur_hospt3_1_drive_11:00,dur_hospt3_1_transit_08:30,dur_hospt3_1_transit_11:00,dur_hospt3_2_drive_08:30,dur_hospt3_2_drive_11:00,dur_hospt3_2_transit_08:30,dur_hospt3_2_transit_11:00,dur_hospt3_3_drive_08:30,dur_hospt3_3_drive_11:00,dur_hospt3_3_transit_08:30,dur_hospt3_3_transit_11:00,dur_juzgados_drive_08:30,dur_juzgados_drive_11:00,dur_juzgados_transit_08:30,dur_juzgados_transit_11:00,mean_dis_bomberos,mean_dis_csmental,mean_dis_hospt2,mean_dis_hospt3,mean_dis_juzgados,mean_dur_bomberos,mean_dur_csmental,mean_dur_hospt2,mean_dur_hospt3,mean_dur_juzgados,mean_dis_all,mean_dur_all
0080702,24253,24253,23206,23705,24268,24268,22241,22484,36616,36616,37108,37351,42592,42592,42792,45012,40045,40045,41561,41652,46952,47696,47399,47642,,,,,,,,,,,,,19170,19170,5715,5992,1540,1590,3607,3048,1574,1616,2653,2864,2177,2200,3382,3772,2427,2475,4771,5347,2255,2260,3967,4377,2459,2556,4887,5357,,,,,,,,,,,,,1096,1129,1266,1309,23854.25,23315.25,42104.4375,,12511.75,2446.25,2176.75,3416.8125,,1200.0,25446.421875,2309.953125
0080304,22882,22882,21697,22336,22897,22897,20872,21115,35245,35245,35739,35982,41222,41222,41423,43643,38674,38674,40192,40283,51190,51190,46030,46273,,,,,,,,,,,,,17800,17800,4346,4623,1457,1485,4028,3775,1487,1509,3394,3591,2082,2079,4123,4499,2311,2297,5512,6050,2156,2164,4708,5104,2403,2442,5688,6084,,,,,,,,,,,,,1021,1048,2007,2036,22449.25,21945.25,41389.1875,,11142.25,2686.25,2495.25,3731.375,,1528.0,24231.484375,2610.21875
0080301,22155,22155,21110,21609,22170,22170,20145,20388,34518,34518,35012,35255,40495,40495,40696,42916,37947,37947,39465,39556,51447,51447,45303,45546,,,,,,,,,,,,,17072,17072,3619,3896,1384,1423,3750,3177,1416,1447,2796,2993,2030,2027,3525,3901,2246,2241,4914,5452,2100,2103,4110,4506,2385,2436,5030,5486,,,,,,,,,,,,,962,981,1409,1438,21757.25,21218.25,40785.1875,,10414.75,2433.5,2163.0,3405.75,,1197.5,23543.859375,2299.9375
0080102,21167,21167,18841,18701,21182,21182,17876,17876,33530,33530,32742,32742,39507,39507,38427,38427,36959,36959,37195,37195,43866,44611,43034,43034,,,,,,,,,,,,,16084,16084,1298,1298,1359,1405,3369,3236,1400,1441,2415,2602,2007,2030,3144,3527,2278,2293,4533,4915,2077,2095,3729,4134,2283,2377,4649,5114,,,,,,,,,,,,,934,949,1012,1012,19969.0,19529.0,38204.0625,,8691.0,2342.25,1964.5,3199.0625,,976.75,21598.265625,2120.640625
0080101,19552,19552,18920,19316,19567,19567,18095,18095,31915,31915,32962,32962,37891,37891,38646,39734,35344,35344,37582,37263,42251,42995,43253,43253,,,,,,,,,,,,,14469,14469,1603,1603,1204,1238,2603,2087,1239,1269,1969,1909,1857,1854,2904,2817,2109,2124,4008,3645,1919,1921,3416,3422,2110,2206,4432,4402,,,,,,,,,,,,,771,772,357,354,19335.0,18831.0,37575.0625,,8036.0,1783.0,1596.5,2821.625,,563.5,20944.265625,1691.15625
0080303,23308,23308,22771,22781,23323,23323,21550,21560,35671,35671,36417,36427,41648,41648,42101,42111,39100,39100,40718,40728,52387,46752,46708,46718,,,,,,,,,,,,,18225,18225,9306,5068,1566,1622,3719,3472,1606,1654,2911,3299,2199,2247,3821,4207,2463,2508,5221,5574,2279,2304,4278,4812,2582,2584,5406,5792,,,,,,,,,,,,,1135,1160,4112,1744,23042.0,22439.0,41494.0625,,12706.0,2594.75,2367.5,3642.3125,,2037.75,24920.265625,2660.578125
0420201,27800,27800,31382,31382,40380,40380,46401,88587,42653,42653,67523,75107,49271,49271,69630,69612,42250,42250,62995,76476,50095,50095,80985,80967,,,,,,,,,,,,,30423,30423,106131,108457,1887,1954,5059,3859,2016,2087,6095,9847,2240,2318,7475,8579,2287,2333,7248,7548,2166,2236,8264,8992,2310,2374,8953,9013,,,,,,,,,,,,,1727,1765,9850,10785,29591.0,53937.0,59489.5625,,68858.5,3189.75,5011.25,5271.0,,6031.75,52969.015625,4875.9375
0420101,29561,29561,33674,33674,37595,37595,48693,90879,39867,39867,69815,77399,46486,46486,71922,71904,39465,39465,65287,78768,47309,47309,83277,83259,,,,,,,,,,,,,27637,27637,108423,110749,1950,2031,5050,3850,1783,1839,6086,9838,1970,2039,7466,8570,2060,2102,7239,7539,1923,1981,8255,8983,2052,2107,8944,9004,,,,,,,,,,,,,1498,1510,9841,10776,31617.5,53690.5,59242.8125,,68611.5,3220.25,4886.5,5139.625,,5906.25,53290.578125,4788.15625
0040101,8050,8050,7979,7979,8495,8495,8323,8323,18862,18862,19775,19775,24838,24838,27329,25459,22291,22291,24378,24378,25635,25635,30066,30066,,,,,,,,,,,,,22996,22996,25385,25385,780,783,1466,1466,944,925,1649,1649,1268,1224,2888,2888,1508,1493,4393,4421,1318,1307,3229,3229,1279,1297,4499,4559,,,,,,,,,,,,,1398,1321,4381,4381,8014.5,8409.0,24029.875,,24190.5,1123.75,1291.75,2550.0,,2870.25,16160.96875,1958.9375
0920401,7962,7962,9783,9783,10930,10930,12172,12172,7862,7862,7871,7871,13839,13839,14679,15532,11291,11291,12496,12496,18943,18943,14939,14939,,,,,,,,,,,,,10182,10182,12969,14605,988,1051,2328,2470,1053,1052,2525,2475,970,930,2197,2305,1235,1201,3883,3271,1051,1025,3291,3218,1351,1317,3693,3861,,,,,,,,,,,,,1139,1128,3543,4370,8872.5,11551.0,12793.3125,,11984.5,1709.25,1776.25,2174.9375,,2545.0,11300.328125,2051.359375
0920201,7925,7925,7895,7895,8812,8812,10680,10556,5500,5500,5983,5983,11477,11477,13347,22058,8929,8929,10043,10304,16581,16581,13051,13051,,,,,,,,,,,,,9634,9634,10337,11311,671,641,1883,1883,990,951,3094,2610,599,557,1718,1718,860,866,2314,3124,678,667,2136,2233,982,961,3214,3274,,,,,,,,,,,,,768,668,3076,2875,7910.0,9715.0,11174.625,,10229.0,1269.5,1911.25,1618.8125,,1846.75,9757.15625,1661.578125
0920101,1284,1284,112,112,1787,1787,1182,1182,2077,2077,1720,1720,5234,5234,7105,7105,5139,5139,3902,3902,8441,8441,8163,8163,,,,,,,,,,,,,1113,1113,667,667,292,325,96,96,381,404,977,977,407,457,1163,1223,807,791,1637,1697,686,702,950,957,763,792,1599,1659,,,,,,,,,,,,,292,334,565,565,698.0,1484.5,5222.625,,890.0,202.25,684.75,1018.125,,439.0,2073.78125,586.03125
0920701,4074,4074,5195,7871,5653,5653,5306,5306,4668,4668,4543,7068,5339,5339,6270,6270,2479,2479,2152,2152,12415,12415,11373,11373,,,,,,,,,,,,,6869,6869,4975,4975,517,532,1960,1896,814,860,1408,1435,670,684,1795,1786,639,708,2399,2459,408,431,1273,1271,814,826,2726,2786,,,,,,,,,,,,,713,750,1657,1678,5303.5,5479.5,6312.6875,,5922.0,1226.25,1129.25,1354.6875,,1199.5,5754.421875,1227.421875
0920301,4347,4347,3633,3633,5927,5927,6774,6774,4941,4941,4767,4767,8046,8046,12428,8567,5499,5824,5635,4651,13668,13668,13684,13684,,,,,,,,,,,,,1766,1766,1445,1445,512,525,953,953,803,844,1840,1840,659,669,1209,1209,781,797,2420,2059,587,643,1679,1041,826,780,2706,2766,,,,,,,,,,,,,234,187,693,700,3990.0,6350.5,8301.0,,1605.5,735.75,1331.75,1301.9375,,453.5,5061.75,955.734375
1740101,11389,11389,10445,10841,11404,11404,9620,9620,23752,23752,24487,24487,29729,29729,30171,31259,27181,27181,29107,28788,34088,34088,34778,34778,,,,,,,,,,,,,7797,7797,8169,8169,782,797,2142,1666,819,825,1508,1488,1450,1418,2443,2396,1695,1680,3547,3224,1511,1499,2955,3001,1716,1723,3971,3981,,,,,,,,,,,,,519,508,1053,818,11016.0,10512.0,29209.6875,,7983.0,1346.75,1160.0,2388.125,,724.5,14680.171875,1404.84375
1740201,10331,10331,9486,9486,10346,10346,8265,8265,22694,22694,23132,23132,28670,28670,29904,29904,26123,26123,27752,27433,33030,33030,33423,33423,,,,,,,,,,,,,8842,8842,10283,10284,681,686,2132,1455,718,715,1194,1277,1346,1302,1923,2185,1558,1542,2773,3013,1396,1372,2420,2790,1612,1602,3428,3770,,,,,,,,,,,,,574,568,1521,1232,9908.5,9305.5,28071.0625,,9562.75,1238.5,976.0,2127.0,,973.75,14211.953125,1328.8125
1740301,13576,13576,12789,12736,13591,13591,11568,11515,25939,25939,26435,26382,31916,31916,33207,33154,29368,29368,31055,30683,36275,36275,36726,36673,,,,,,,,,,,,,5252,5252,5573,5573,877,899,2195,1559,919,927,1257,1381,1554,1527,1986,2289,1785,1787,2836,3117,1606,1598,2483,2894,1804,1830,3491,3874,,,,,,,,,,,,,288,284,623,459,13169.25,12566.25,31331.9375,,5412.5,1382.5,1121.0,2278.8125,,413.5,15619.984375,1298.953125
1740401,9757,9757,8518,8914,9772,9772,7693,7693,22120,22120,22560,22560,28097,28097,28244,29332,25549,25549,27180,26861,32456,32456,32851,32851,,,,,,,,,,,,,9399,9399,9709,9710,674,678,2068,1595,709,710,1434,1417,1331,1304,2369,2325,1564,1541,3473,3153,1396,1381,2881,2930,1598,1601,3897,3910,,,,,,,,,,,,,621,619,1045,756,9236.5,8732.5,27430.1875,,9554.25,1253.75,1067.5,2290.875,,760.25,13738.359375,1343.09375
0960101,9288,9288,11447,11447,9303,9303,10630,10630,19836,19836,54959,54959,25813,25813,62604,62604,23265,23265,59577,59577,27817,27817,66141,66141,,,,,,,,,,,,,23809,23809,28597,28597,741,774,2323,2323,785,799,2087,2087,1163,1090,3478,3478,1396,1366,4148,4148,1217,1171,4095,4395,1239,1254,5244,5244,,,,,,,,,,,,,1290,1307,4988,4267,10367.5,9966.5,42501.5,,26203.0,1540.25,1439.5,2757.875,,2963.0,22259.625,2175.15625
0960301,464,464,127,127,1184,1184,1392,1392,11907,11907,13983,13983,17884,17884,51686,51686,15336,15336,18713,18713,22987,22987,24286,24274,,,,,,,,,,,,,16041,16041,19593,21149,76,92,109,109,231,238,419,419,859,805,2120,2120,1112,1084,2279,2279,929,890,2532,2532,1216,1170,3380,3803,,,,,,,,,,,,,1005,898,3684,3512,295.5,1288.0,22097.0,,18206.0,96.5,326.75,1819.375,,2274.75,10471.625,1129.34375
0890201,17635,17635,23783,23821,6470,6470,6930,6930,7494,7494,16453,16453,13493,13493,23706,23706,15016,15016,21627,21071,7975,7975,9893,7001,,,,,,,,,,,,,8292,8292,10661,10368,1184,1225,4183,3215,756,783,1178,1178,792,834,2361,2361,1088,996,3620,3680,1110,1063,3212,3120,587,573,1799,2377,,,,,,,,,,,,,593,586,2571,2545,20718.5,6700.0,14241.625,,9403.25,2451.75,973.75,1848.3125,,1573.75,12765.84375,1711.890625
0890101,18253,18253,23047,23040,9933,9933,17619,17619,8960,8960,17193,18492,15771,15771,25967,25967,17293,17293,22367,22062,10252,10252,11648,11648,,,,,,,,,,,,,10569,10569,12922,12922,1197,1238,4271,4713,1086,1097,3946,3826,902,954,3482,3160,1260,1197,3772,3832,1283,1260,4333,3907,760,767,2234,1934,,,,,,,,,,,,,769,779,2788,2668,20648.25,13776.0,16243.5,,11745.5,2854.75,2488.75,2189.8125,,1751.0,15603.3125,2321.078125
0400101,8139,8139,7722,10674,12498,12498,11580,25356,29768,29768,29248,29248,27270,27270,26986,25960,,,,,,,,,,,,,,,,,,,,,6705,6705,9363,11451,853,826,1090,2082,1176,1113,1514,2782,1858,1708,3014,3074,1741,1625,3274,3291,,,,,,,,,,,,,,,,,,,,,857,827,1897,2137,8668.5,15483.0,28189.75,,8556.0,1212.75,1646.25,2448.125,,1429.5,15224.3125,1684.15625
0360101,33620,33620,30382,66076,10384,10384,10908,10908,22707,22707,23693,25466,20079,20079,20171,22605,,,,,,,,,,,,,,,,,,,,,13737,13737,14368,14368,1854,1847,4864,6376,754,693,2054,1452,1355,1191,3417,3758,1186,1057,3147,2923,,,,,,,,,,,,,,,,,,,,,811,715,2767,1962,40924.5,10646.0,22188.375,,14052.5,3735.25,1238.25,2254.25,,1563.75,21952.84375,2197.875
1130102,6512,6512,6999,6999,7127,7127,7674,7674,16981,16981,23674,12919,10252,10252,19900,10065,,,,,,,,,,,,,,,,,,,,,5186,5186,6670,6670,639,655,1691,2251,731,741,1714,2274,988,959,3453,3486,846,738,3475,2900,,,,,,,,,,,,,,,,,,,,,409,406,1616,1616,6755.5,7400.5,15128.0,,5928.0,1309.0,1365.0,2105.625,,1011.75,8803.0,1447.84375
0520901,19817,19817,33446,33711,24177,24177,28389,28389,41447,41447,34293,34293,38949,38949,32409,31653,,,,,,,,,,,,,,,,,,,,,18384,18384,16126,16126,1614,1664,3505,4477,1926,1957,7260,6060,2582,2525,3915,3915,2468,2454,4252,4224,,,,,,,,,,,,,,,,,,,,,1621,1664,3535,3535,26697.75,26283.0,36680.0,,17255.0,2815.0,4300.75,3291.875,,2588.75,26728.9375,3249.09375
0520601,30073,30073,69628,74392,30387,30387,71160,75924,44477,43173,60282,60282,38632,38632,56365,58352,,,,,,,,,,,,,,,,,,,,,16960,16960,22914,30751,1659,1714,6947,6999,1731,1760,7048,7100,2340,2259,5963,6263,2118,2130,6787,6794,,,,,,,,,,,,,,,,,,,,,977,1002,3260,3647,51041.5,51964.5,50024.375,,21896.25,4329.75,4409.75,4331.75,,2221.5,43731.65625,3823.1875
0520201,26075,26075,82022,86409,26399,26399,45746,45820,47704,47704,73367,73367,45206,45206,69771,71437,,,,,,,,,,,,,,,,,,,,,29427,29427,43990,44064,1615,1698,8605,8305,1549,1574,5057,6108,2571,2572,7173,7533,2447,2467,7997,8064,,,,,,,,,,,,,,,,,,,,,1860,1919,5957,6879,55145.25,36091.0,59220.25,,36727.0,5055.75,3572.0,5103.0,,4153.75,46795.875,4471.125
0520101,27955,27955,64679,88646,25715,25715,42492,42492,49585,49585,75696,75604,47086,47086,72022,73674,,,,,,,,,,,,,,,,,,,,,26474,34432,38328,46072,1754,1876,8049,8102,1570,1590,3792,3792,2705,2737,6910,7330,2613,2637,7794,7861,,,,,,,,,,,,,,,,,,,,,1593,1627,4207,4714,52308.75,34103.5,61292.25,,36326.5,4945.25,2686.0,5073.375,,3035.25,46007.75,3934.96875
0520301,18684,18684,19926,19926,25938,25938,32287,29492,40313,40313,38191,38191,37815,37815,47887,47887,,,,,,,,,,,,,,,,,,,,,28966,28966,27729,27875,1520,1582,4315,4315,1487,1511,4558,8548,2469,2441,6013,6013,2360,2367,6747,7047,,,,,,,,,,,,,,,,,,,,,1792,1864,4558,5134,19305.0,28413.75,41051.5,,28384.0,2933.0,4026.0,4432.125,,3337.0,29288.5625,3682.03125
1610101,2675,2675,2784,4944,2660,2660,5317,5317,25273,23048,23756,28448,22775,20549,27189,25328,,,,,,,,,,,,,,,,,,,,,2759,2759,3305,2776,412,467,795,800,430,462,1236,1236,1435,1378,3434,3062,1332,1323,4096,3966,,,,,,,,,,,,,,,,,,,,,407,458,1138,987,3269.5,3988.5,24545.75,,2899.75,618.5,841.0,2503.25,,747.5,8675.875,1177.5625
0130201,697,697,860,860,3661,3661,6273,6273,47178,47178,45057,45057,44679,44679,42795,41769,,,,,,,,,,,,,,,,,,,,,1366,1366,1660,1660,178,241,367,297,458,505,762,762,2165,2190,3673,3733,2067,2130,3933,3950,,,,,,,,,,,,,,,,,,,,,199,217,502,502,778.5,4967.0,44799.0,,1513.0,270.75,621.75,2980.125,,355.0,13014.375,1056.90625
0130202,2452,2452,12776,12776,1989,1989,2578,2578,41116,41116,56956,56956,38618,38618,52455,53616,,,,,,,,,,,,,,,,,,,,,3596,3596,13597,13597,300,324,1281,1281,202,193,848,848,1995,1885,4943,4703,1895,1813,5219,4903,,,,,,,,,,,,,,,,,,,,,451,485,1812,1812,7614.0,2283.5,47431.375,,8596.5,796.5,522.75,3419.5,,1140.0,16481.34375,1469.6875
0130203,3283,3283,6890,6890,1399,1399,1033,1033,39507,39507,51070,51070,37008,37008,46569,47730,,,,,,,,,,,,,,,,,,,,,4427,4427,7711,7711,277,304,1474,1474,141,133,859,859,1898,1777,5136,4896,1788,1707,5412,5096,,,,,,,,,,,,,,,,,,,,,433,473,2005,2005,5086.5,1216.0,43683.625,,6069.0,882.25,498.0,3463.75,,1229.0,14013.78125,1518.25
0130401,5618,5618,5672,5672,6338,6338,8713,8713,45465,45465,56068,60338,42967,42967,52884,58191,,,,,,,,,,,,,,,,,,,,,6782,6782,6957,7289,687,742,1046,1046,667,660,1146,1146,2418,2355,7631,6537,2299,2285,6588,7473,,,,,,,,,,,,,,,,,,,,,869,921,2046,1907,5645.0,7525.5,50543.125,,6952.5,880.25,904.75,4698.25,,1435.75,17666.53125,1979.75
0130901,4656,4656,8795,8795,2091,2091,3488,3488,39967,39967,52976,52976,37468,37468,50714,49688,,,,,,,,,,,,,,,,,,,,,5800,5800,9617,9617,494,501,823,823,257,257,672,672,2006,1916,4185,4245,1910,1851,4445,4462,,,,,,,,,,,,,,,,,,,,,657,683,1354,1354,6725.5,2789.5,45153.0,,7708.5,660.25,464.5,3127.5,,1012.0,15594.125,1316.0625
0130101,34015,34015,61104,61104,42400,42400,64351,64351,67923,67923,122484,122484,57529,57529,107761,107761,,,,,,,,,,,,,,,,,,,,,35100,35100,62376,62376,2026,2103,8856,8856,2070,2080,10009,10009,2724,2704,13555,13555,2715,2596,14098,14098,,,,,,,,,,,,,,,,,,,,,1858,1886,10060,10060,47559.5,53375.5,88924.25,,48738.0,5460.25,6042.0,8255.625,,5966.0,59649.3125,6430.96875
1400102,22609,22609,44418,44119,18234,18234,27683,24361,22405,22405,25624,25624,25301,25301,29041,29041,,,,,,,,,,,,,,,,,,,,,21586,21586,31143,32771,1679,1545,6844,7433,1311,1122,3720,4474,1477,1239,4148,4148,1682,1428,4919,4919,,,,,,,,,,,,,,,,,,,,,1390,1167,4230,4954,33438.75,22128.0,25592.75,,26771.5,4375.25,2656.75,2995.0,,2935.25,26982.75,3240.5625
1400101,18159,18159,38457,38158,15921,15921,21713,21713,20092,20092,19664,19664,22988,22988,23081,23081,,,,,,,,,,,,,,,,,,,,,19273,19273,25173,36049,1221,1259,5759,6348,983,964,2364,2364,1151,1073,3063,3063,1368,1276,3834,3834,,,,,,,,,,,,,,,,,,,,,1076,1017,2874,5205,28233.25,18817.0,21456.25,,24942.0,3646.75,1668.75,2332.75,,2543.0,23362.125,2547.8125
1500101,10878,10878,30417,26869,6567,6567,8438,8438,18891,18891,23041,23041,16263,16263,20180,20180,,,,,,,,,,,,,,,,,,,,,9920,9920,11898,11898,754,737,7682,7872,605,565,4799,4799,1231,1065,6617,6642,1064,928,6177,6177,,,,,,,,,,,,,,,,,,,,,678,592,5301,5301,19760.5,7502.5,19593.75,,10909.0,4261.25,2692.0,3737.625,,2968.0,14441.4375,3414.71875
0740201,1674,1674,3012,1778,321,321,341,341,849,849,553,553,3920,3920,4109,7659,,,,,,,,,,,,,,,,,,,,,3468,3468,2968,2968,272,281,683,851,57,51,299,299,160,165,449,449,554,568,1497,2584,,,,,,,,,,,,,,,,,,,,,396,412,632,632,2034.5,331.0,2801.5,,3218.0,521.75,176.5,803.25,,518.0,2096.25,504.875
0740604,5339,5339,5952,7673,6782,6782,7250,8059,9382,9382,7862,8297,5699,5699,7336,7687,,,,,,,,,,,,,,,,,,,,,4146,4146,2922,3306,563,587,2696,2642,776,849,2619,2759,783,786,2752,2501,480,498,2392,2903,,,,,,,,,,,,,,,,,,,,,470,483,2359,1971,6075.75,7218.25,7668.0,,3630.0,1622.0,1750.75,1636.875,,1320.75,6148.0,1582.59375
0740602,5614,5614,10254,10006,7057,8743,8819,12507,9657,9657,9058,11007,5975,5975,6197,6197,,,,,,,,,,,,,,,,,,,,,4421,4421,4479,8858,608,630,3123,2965,833,855,2863,3400,829,831,2646,3089,530,534,1938,1938,,,,,,,,,,,,,,,,,,,,,525,527,2469,3472,7872.0,9281.5,7965.375,,5544.75,1831.5,1987.75,1541.875,,1748.25,7665.90625,1777.34375
0740101,5136,5136,9260,9235,4880,4880,7323,7323,6416,6416,9954,9954,10847,10847,16106,12114,,,,,,,,,,,,,,,,,,,,,3348,3348,3761,4750,628,632,1436,1387,562,538,1211,1211,787,739,1285,1285,782,745,2901,3037,,,,,,,,,,,,,,,,,,,,,374,374,1316,721,7191.75,6101.5,10331.75,,3801.75,1020.75,880.5,1445.125,,696.25,6856.6875,1010.65625
0430401,14512,14512,22886,22886,20634,20634,25927,25927,52259,52259,48927,73291,49760,49760,58623,77517,,,,,,,,,,,,,,,,,,,,,15677,15677,24171,24171,1134,1192,3062,3062,1153,1164,3162,3162,2544,2462,6587,9303,2439,2400,7321,9017,,,,,,,,,,,,,,,,,,,,,1309,1374,4062,3213,18699.0,23280.5,57799.5,,19924.0,2112.5,2160.25,5259.125,,2489.5,29925.75,3005.34375
0431401,16563,16563,28156,28156,22685,22685,31197,31197,54310,54310,54197,78561,51811,51811,63893,82787,,,,,,,,,,,,,,,,,,,,,17727,17727,29441,29441,1181,1223,3292,3292,1200,1184,3392,3392,2600,2487,6832,9533,2493,2424,7566,9247,,,,,,,,,,,,,,,,,,,,,1353,1406,4292,3443,22359.5,26941.0,61460.0,,23584.0,2247.0,2292.0,5397.75,,2623.5,33586.125,3140.0625
0430201,23291,23291,35061,35061,29413,29413,38102,38102,61037,61037,78144,79778,58539,58539,76198,77848,,,,,,,,,,,,,,,,,,,,,24455,24455,36346,36346,1556,1601,3340,3340,1552,1557,3440,3440,2933,2846,7664,7598,2839,2793,8122,8129,,,,,,,,,,,,,,,,,,,,,1713,1783,4340,3491,29176.0,33757.5,68890.0,,30400.5,2459.25,2497.25,5365.5,,2831.75,40556.0,3288.4375
1570101,33636,33636,72461,103531,31396,31396,50274,50274,63111,63111,76090,90489,56619,56619,77580,88559,,,,,,,,,,,,,,,,,,,,,28991,28991,40288,60958,2079,2210,8550,8962,1892,1943,4293,4293,2669,2592,8333,8190,2447,2417,9210,8721,,,,,,,,,,,,,,,,,,,,,1279,1273,5245,5574,60816.0,40835.0,71522.25,,39807.0,5450.25,3105.25,5572.375,,3342.75,53245.0625,4367.65625
0660101,20491,20491,34114,34725,11644,11644,17694,27269,19756,19756,15620,15656,22651,22651,19037,19072,,,,,,,,,,,,,,,,,,,,,14996,14996,22424,22460,1442,1502,5259,5675,879,867,4085,5341,1211,1148,2538,2520,1421,1332,3317,3296,,,,,,,,,,,,,,,,,,,,,975,925,4016,4234,27455.25,17062.75,19274.875,,18719.0,3469.5,2793.0,2097.875,,2537.5,20627.96875,2724.46875
0650301,3212,3212,7092,7133,1718,1718,1766,1510,10745,10745,10076,10076,4167,4167,3857,5220,,,,,,,,,,,,,,,,,,,,,4214,4214,3967,4987,317,330,2394,2034,266,276,1176,1237,765,697,2622,2682,421,404,1712,1413,,,,,,,,,,,,,,,,,,,,,392,370,1638,1195,5162.25,1678.0,7381.625,,4345.5,1268.75,738.75,1339.5,,898.75,4641.84375,1061.4375
0650701,5264,5264,9148,9148,4371,4371,4828,4828,4415,4415,7499,3796,2741,2741,2589,2589,,,,,,,,,,,,,,,,,,,,,2112,2112,2145,2145,540,539,2247,2307,604,589,1105,1105,497,500,1488,1271,380,383,2274,2274,,,,,,,,,,,,,,,,,,,,,319,317,1420,1420,7206.0,4599.5,3848.125,,2128.5,1408.25,850.75,1133.375,,869.0,4445.53125,1065.34375
1060102,1139,1139,1102,1102,2268,2268,1266,1266,14111,14111,15408,19260,11483,11483,12391,12519,,,,,,,,,,,,,,,,,,,,,3116,3116,3697,3697,258,268,868,868,415,424,1022,1022,1162,1073,2946,3041,1001,952,2336,3282,,,,,,,,,,,,,,,,,,,,,404,407,1683,1863,1120.5,1767.0,13845.75,,3406.5,565.5,720.75,1974.125,,1089.25,5034.9375,1087.40625
1490301,12532,12532,24528,27422,6915,6915,7036,7036,19238,19238,20707,21594,16610,16610,17846,18733,,,,,,,,,,,,,,,,,,,,,10268,10268,9565,10496,795,783,4821,5448,556,524,1574,1191,1181,1011,3039,3497,1023,888,2232,2662,,,,,,,,,,,,,,,,,,,,,637,548,1482,1701,19253.5,6975.5,18822.0,,10149.25,2961.75,961.25,1941.625,,1092.0,13800.0625,1739.15625
1490101,13850,13850,20622,20622,5341,5341,5497,5497,17663,17663,19079,20055,15034,15034,16218,17194,,,,,,,,,,,,,,,,,,,,,8692,8692,7937,8957,1103,1081,4054,4461,557,552,1200,893,1210,1086,2751,3199,1037,947,1944,2364,,,,,,,,,,,,,,,,,,,,,658,610,1291,1403,17236.0,5419.0,17242.5,,8569.5,2674.75,800.5,1817.25,,990.5,12116.75,1570.75
1321002,20294,20294,25282,25282,20608,20608,30002,30002,34698,33394,44535,44535,28854,28854,39113,39113,,,,,,,,,,,,,,,,,,,,,11827,11827,56759,56759,1175,1174,5556,5556,1252,1216,5532,5532,1816,1737,6386,6386,1659,1603,7061,7061,,,,,,,,,,,,,,,,,,,,,710,695,7547,7547,22788.0,25305.0,36637.0,,34293.0,3365.25,3383.0,4213.625,,4124.75,29755.75,3771.65625
1321001,29333,29333,25092,25092,29647,29647,29812,29812,44336,44336,44345,44345,37845,37845,38923,38923,,,,,,,,,,,,,,,,,,,,,11787,11787,56569,56569,1611,1592,5408,5408,1644,1586,5384,5384,2082,2022,6238,6238,1865,1837,6913,6913,,,,,,,,,,,,,,,,,,,,,711,703,7399,7399,27212.5,29729.5,41362.25,,34178.0,3504.75,3499.5,4263.5,,4053.0,33120.5625,3830.1875
